"code","product_name","brands","main_category","created_year"
"4008713756661","Copos de avena","Brüggen, H. & J. Brüggen KG","plant based foods and beverages","2015"
"0078355550006","Plain Traditional Greek Yogurt","The Greek Gods","dairies","2017"
"0888849000012","Chocolate Chip Cookie Dough","Quest","snacks","2015"
"9008700106665","Orangensaft Happy Day","Rauch","beverages and beverages preparations","2018"
"8712800147008","Langlekker halfvolle melk","Campina","beverages and beverages preparations","2020"
"3560070923984","Riz long grain étuvé","Carrefour Discount, Simpl, produits blancs","plant based foods and beverages","2015"
"7800159000929","Mayo Deli","Kraft","Mayonesas","2024"
"8410261775142","Frutas Mezcladas","Rostoy","beverages and beverages preparations","2018"
"6008138000163","Rice Cake Snack Mixed Seeds & Raisins","Tia's","plant based foods and beverages","2024"
"3228021170022","President emmental coeur de meule 250g","PRÉSIDENT","dairies","2017"
"4902110304121","MA MA Pasta","日清フーズ","Unknown","2022"
"7394376615740","Havregurt naturell","OATLY NORWAY AS","beverages and beverages preparations","2018"
"7702085003428","Lasagna Precocida Doria","Nutresa","plant based foods and beverages","2021"
"5999860692089","Foody Free Oat Chips","Foody Free","snacks","2023"
"7702193149162","Avena instantánea sabor Vainilla","Quaker","beverages and beverages preparations","2020"
"7802000013614","Stax Sabor Queso Cheddar","Lay's","Unknown","2024"
"4056489591764","Formaggio fresco spalmabile light","Milbona","dairies","2021"
"7898416524523","Molho de pimenta calabresa","Ki Sabor","condiments","2025"
"0089686060027","Pop Mie Rasa Ayam","Indomie","plant based foods and beverages","2021"
"3362600017619","Spofy","henry's","snacks","2018"
"8410127050819","Great Mayonnaise","Hellmann's, Unilever","condiments","2017"
"20106522","woolworths burgers","Woolworths","Unknown","2021"
"0062356500061","Chick Peas","CEDAR Phoenicia","plant based foods and beverages","2015"
"8901764082405","Kinley Mineral Water 1ltr","Kinley","beverages and beverages preparations","2018"
"5050083739811","Céréales Special K Kellogg's Nature","Kellogg's","plant based foods and beverages","2015"
"7501008057247","Zucaritas","Kellogs","Unknown","2024"
"7310865001825","Arla Ko Mellanmjölk","Arla, Arla Foods, Arla Ko","dairies","2017"
"8436009777780","Empanada de atún","Hacendado, Delicias Coruña","meals","2023"
"5060482841992","Hazelnut, Pecan & Maple Oat Bars","deliciously ella","snacks","2022"
"5011053026713","Juicy Drop Mallows Sweet and Sour Fizzy Marshmallows Raspberry","Bazooka, Juicy Drop","snacks","2025"
"9310421000680","Nuttelex Buttery","Nuttelex","plant based foods and beverages","2020"
"7702129025294","Queso Crema Slight","Colanta","dairies","2022"
"8019428007418","Boisson amande gourmande","The Bridge La Famiglia Organic","beverages and beverages preparations","2018"
"6009211654723","Honey, Mustard & Onion Flavoured Pretzel Thins","Woolworths","snacks","2020"
"9414987008316","Soy & Linseedbread","Vogel's","plant based foods and beverages","2021"
"4607012937421","Chocolate milk","Chudo","beverages and beverages preparations","2021"
"4056489834618","vegan waffle cone cookie","Vemondo, Lidl","plant based foods and beverages","2024"
"0065633496385","Honey Nut Cheerios","Cheerios, General Mills","plant based foods and beverages","2018"
"7896102503722","Tomato Ketchup","Heinz","plant based foods and beverages","2022"
"5712875668418","Mayonnaise","Salatmesteren","condiments","2023"
"8851932115919","Walls Cornetto Royal Chocolove","Walls, วอลล์","desserts","2019"
"9350271000126","Organic Kombucha Raspberry Lemonade","Remedy","beverages and beverages preparations","2019"
"7802800576456","Livean","Livean","beverages and beverages preparations","2021"
"4056489150237","Višně bez pecek, sušené, slazené","Alesto","plant based foods and beverages","2020"
"8886467100062","PRINGLES SALT & SEAWEED","Pringles","plant based foods and beverages","2018"
"7891008124026","Chocolate Meio Amargo Garoto Pacote 80g","Garoto","snacks","2023"
"6902265504511","Dark soy sauce","Haday, 海天","condiments","2023"
"5000157072023","5 rodzajów fasoli w sosie pomidorowym","Heinz","plant based foods and beverages","2015"
"4011800569518","Brownie flavour muesli bar","Corny","snacks","2022"
"7891000393284","Leite em pó integral instantâneo Ninho","Nestlé Ninho","beverages and beverages preparations","2024"
"6001156920208","Pronutro - wholewheat","Bokomo","plant based foods and beverages","2021"
"20245900","Jus d'orange sans pulpe","Solevita","beverages and beverages preparations","2013"
"0060383989958","Moutarde","no name","condiments","2018"
"8718868006004","Tiba Tempeh Original","Tiba Tempeh","plant based foods and beverages","2022"
"3760091727732","Beurre bio cacahuète","ETHIQUABLE","plant based foods and beverages","2017"
"8801492383303","닭가슴살 블랙페퍼","하림","Unknown","2025"
"6001008169748","DOUBLE CREAM PLAIN YOGHURT","SPAR","Unknown","2024"
"8710398524089","Lay's Max original Flavour","Lay's","plant based foods and beverages","2022"
"20122874","Drobenkový koláč s jablky","Alpenfest style, Confiserie Firenze","snacks","2016"
"4056489955177","Framboises allégée en sucres","Lidl, Maribel","plant based foods and beverages","2024"
"9352042000311","Vegemite","Vegemite","spreads","2018"
"8711853138148","Chocolate 70%","Tonys","Unknown","2025"
"7501000101238","SuperBollos con Ajonjolí","Wonder","plant based foods and beverages","2018"
"7614500010310","Toblerone White","Toblerone","snacks","2016"
"5411188137993","Danone ALPRO® Joghurt Soja Heidelbeere 400g","alpro","plant based foods and beverages","2023"
"20761912","Oat cookies milk chocolate","Sondey","snacks","2019"
"3073781192254","03.06.2024 DEU101H 0?:14 4","La vache qui rit","dairies","2023"
"20831837","Vegan Stew with beetroot & white cabbage","Kuljanka","canned foods","2019"
"5712871809235","Baguette","Budget","plant based foods and beverages","2023"
"7896048706126","Leite Pó Instantâneo Integral Zero Lactose La Serenissima Pacote 300g","LA SERENISSIMA","beverages and beverages preparations","2023"
"7622300589882","Mjölk choklad XL cookies","Marabou","snacks","2017"
"8402001034220","Barritas Animadas","Mercadona","snacks","2025"
"3480341000636","Carré Frais - Nature","Elle&Vire","dairies","2017"
"5201080113245","Mustard Mild","HELLMANS, Unilever","condiments","2020"
"8901123005403","Lotto Choco Pie With Rich Marshmallow","Lotte","snacks","2022"
"7802500008028","FARFALLE","TALLIANI","Unknown","2022"
"4607065711757","Cereal breads","Dr. Korner","Unknown","2021"
"5000159557726","Twix 7","Twix","snacks","2024"
"5907653104725","Pain hamburger vegan","Balviten","plant based foods and beverages","2022"
"7802920001234","Leche Cultivada Sabor Chirimoya","Colun Light","Unknown","2021"
"5710326019444","Greek yoghurt","Antos","dairies","2023"
"8888010102165","All-Natural California Raisin Bun - 6 pcs","Sunshine","Unknown","2019"
"8412700111306","Cacaolat","Cacaolat","beverages and beverages preparations","2017"
"7802215502026","Galleta de soda","Costa","Unknown","2024"
"6922577790068","简醇","君乐宝","dairies","2025"
"7038010045073","Naturell yoghurt 3% fett","TINE","dairies","2019"
"0058449890072","Pumpkin Seed + Flax Granola","Nature's Path Organic","plant based foods and beverages","2017"
"4044808150587","Gefüllte Eier-Waffeln","Aldente","snacks","2018"
"5774540442501","Mørk pålægschokolade, 2 pak","Galle & Jessen","snacks","2018"
"8719200252332","proactiv","Flora proactiv","plant based foods and beverages","2023"
"5053990162734","Pringles paprika 175 gr","Pringles","plant based foods and beverages","2022"
"5449000203823","Pulpy pècne","Cappy, Coca-Cola","beverages and beverages preparations","2018"
"4099498000384","Vegane Grobe Bratwurst klassik","Billie Green","meat alternatives","2025"
"8435257045641","Kefir sabor fresa","Nestlé","beverages and beverages preparations","2019"
"0089686011036","Indomie Mi Goreng Pedas","Indomie","plant based foods and beverages","2018"
"4811269007176","Milk 2%","Здравушка","Unknown","2023"
"6413600191537","Novelle Plus Ananas & Passion","Hartwall","fi:Kivennäisvesi","2025"
"9350465005012","Japanese Curry","Mingle","plant based foods and beverages","2022"
"3083681148619","Carottes rapees citron dnp 320g","Bonduelle","plant based foods and beverages","2022"
"7350068291210","Milkshake Chocolate","ProPud","beverages and beverages preparations","2021"
"0888048000745","FRSH ATT ceasar ss","Attitude Fresh","meals","2024"
"5204193840404","Country Chips","JUMBO","plant based foods and beverages","2021"
"7622210580092","Organic Milk Chocolate","Green & Black's","snacks","2019"
"40338231","Monte","zott","dairies","2021"
"8809781070064","Shrimp Rice Cracker","SeoulBox","Unknown","2022"
"8712800188322","Chocomel","Campina, FrieslandCampina","beverages and beverages preparations","2018"
"8428532230092","Lait de coco","Eco Mil","beverages and beverages preparations","2017"
"8000430171013","Mascarpone","Galbani","dairies","2016"
"3273220085523","Dessert végétal chocolat","Sojasun","plant based foods and beverages","2016"
"0717524611109","Bananas 3 lb bag, 30669","Delmonte Bag 30669","plant based foods and beverages","2019"
"8423102210153","Snack Pipas","ANTIN","plant based foods and beverages","2019"
"7300400121644","Delikatess Sesam","wasa","plant based foods and beverages","2018"
"7795735000328","Bizcocho Salado","DON SATUR","snacks","2019"
"0484441000636","Carre frais","Elle et vire","Unknown","2024"
"9421902090363","Drinks Fairtrade Organic Lemony Lemonade","Karma Drinks","beverages and beverages preparations","2018"
"7802575002235","Espirales","Carozzi","plant based foods and beverages","2021"
"6111262821150","Pindakaas","Dulcetto","plant based foods and beverages","2023"
"8594008040202","Pepsi","Pepsi","beverages and beverages preparations","2022"
"8901764012914","Coca-Cola","The Coca-Cola Company","beverages and beverages preparations","2021"
"5059319020792","Extra Fruit & Nut Granola","Kellogg's","plant based foods and beverages","2023"
"3560071095659","Chocolat saveur coco","Carrefour Classic, Carrefour","snacks","2017"
"6220100874903","Dinos aventuriers","","Unknown","2024"
"21369568","Knusper Müsli weniger Zucker","DE-VAU-GE, Granola, Penny","plant based foods and beverages","2022"
"5600341930827","Sucre de noix de coco","Seara","sweeteners","2022"
"8850329090075","Greek Style Yoghurt Natural Flavour","meiji","dairies","2024"
"6133136000386","Afia oil","AFIA","plant based foods and beverages","2023"
"6221073010343","Crispy chocolate","Corona","snacks","2024"
"8906010500863","Shing Bhujiya - Nimbu Chatka","Balaji Wafers","snacks","2025"
"5410188011326","Tropicana Multivitamines format familial 1.5 L","Tropicana","beverages and beverages preparations","2013"
"7340083447860","Svenskt Smör från Dalarna","Garant","dairies","2021"
"0041570056189","Almond Breeze almondmilk UNSWEETENED Vanilla","Blue Diamond Almonds","beverages and beverages preparations","2017"
"8480000808592","Tortillas Trigo","Hacendado","plant based foods and beverages","2017"
"8888030306246","Red Sugar Cane & Water Chestnut Drink","Life","Unknown","2025"
"5053827181341","Barre de cereales coco pops","Kellogg's, Coco Pops","snacks","2019"
"0018627102588","Honey Oat Flax Crunchy Granola Quinoa Bars","Kashi","plant based foods and beverages","2017"
"4840022001991","Jus Pomme-Raisin","Vita","beverages and beverages preparations","2022"
"6001056453004","Bakers Blue Label Marie Biscuits","Blue Label","snacks","2018"
"4810450002280","Грейпфрутовый сок","Rich","beverages and beverages preparations","2025"
"7311043008827","Honung","Eldorado","breakfasts","2025"
"80008859","Still Water","San Benedetto","beverages and beverages preparations","2016"
"7704269106147","Heil Galletas integrales con avena y chips sabor a chocolate","Heil","snacks","2021"
"6972316600028","鸡胸肉黑椒味","鲨鱼菲特","meats and their products","2021"
"6901036890730","Dried pickle vegetable bun","Yangzhoufood","Unknown","2021"
"7700304448241","crachos tortillas de harina","crachos","plant based foods and beverages","2023"
"5201004154835","Granola Bars Με Μαύρη Σοκολάτα Και Κακάο","Παπαδοπουλου","snacks","2023"
"7036110004785","Potetmos Original","Mills","plant based foods and beverages","2018"
"8852044477612","Fish Snack Hot Chilli Flavoured","Taro","th:ปลาเส้นทาโร่","2024"
"5201044011785","Le ptit encas","Lov","plant based foods and beverages","2023"
"4056489530268","Salmon ahumado","Nautica","seafood","2021"
"7501055916030","Crema Deslactosada","Alpura","Unknown","2023"
"8000500435670","Protéines Cacahuètes & Chocolat Noir","EAT NATURAL","plant based foods and beverages","2024"
"4690388008062","Хоружей 30 хрустим сырное ассорти смотка","ХрусTeam","Unknown","2021"
"9421016151486","Butter","Westgold","dairies","2024"
"0633148101584","Tajín Chile Clásico","tajín","plant based foods and beverages","2025"
"8904004400694","Aloo Bhujia","Haldiram's","plant based foods and beverages","2022"
"20355951","Cașcaval dalia","Pilos","dairies","2022"
"5711953172199","Skyr Mango & Lime","Cheasy","dairies","2023"
"7501020552928","Bebida Lala Vita Coco","Lala","beverages and beverages preparations","2018"
"0708747151930","Mega Omega Premium Trail Mix","Power Up","plant based foods and beverages","2018"
"7702025148585","Crackers Sesame","Tosh","es:Galletas con salvado y ajonjolí","2025"
"7032069733387","Tunfisk i vann","PRIMA LAVPRIS","seafood","2024"
"8908010900070","Pintola all natural peanut butter (crunchy)","Pintola","plant based foods and beverages","2022"
"0016229914578","Coconut Water","Foco","beverages and beverages preparations","2016"
"5449000329028","FuzeTea Limon 1,5l","Coca Cola","beverages and beverages preparations","2024"
"7804000001059","Mermelada de Durazno","Enlínea","Mermeladas","2020"
"7891000100448","Cereal","Nestlé, Nescau","plant based foods and beverages","2018"
"4607121295795","Печенье овсяное","","Unknown","2025"
"5201673001041","Tost me fisiko prozimi","Karamolelegkos","plant based foods and beverages","2021"
"4011800548513","Corny Big Choco Banana","Corny","snacks","2019"
"3250392712525","skyr nature 460g","paturage","dairies","2018"
"4820003486658","Lactose free heavy cream","Na zdoroviya","Unknown","2022"
"3245412542831","Sardines à l'huile d'olive vierge extra","Carrefour","seafood","2013"
"7798128002138","Galletitas Orgánicas Avena & Miel","Cachafaz, Orgánicas","snacks","2019"
"7793913013443","Crema De Leche Doble tregar x 350","Tregar","Unknown","2024"
"20004248","haricot blanc","Freshona","plant based foods and beverages","2015"
"0810607020710","Sweet & Salty Kettle Corn","PopCorners","snacks","2017"
